start_at,end_at,clip_id,subject_id,trial_id,valence,arousal,dominance,liking,baseline_id
384,512,s15.dat_1,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
512,640,s15.dat_2,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
640,768,s15.dat_3,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
768,896,s15.dat_4,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
896,1024,s15.dat_5,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
1024,1152,s15.dat_6,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
1152,1280,s15.dat_7,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
1280,1408,s15.dat_8,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
1408,1536,s15.dat_9,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
1536,1664,s15.dat_10,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
1664,1792,s15.dat_11,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
1792,1920,s15.dat_12,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
1920,2048,s15.dat_13,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
2048,2176,s15.dat_14,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
2176,2304,s15.dat_15,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
2304,2432,s15.dat_16,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
2432,2560,s15.dat_17,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
2560,2688,s15.dat_18,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
2688,2816,s15.dat_19,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
2816,2944,s15.dat_20,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
2944,3072,s15.dat_21,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
3072,3200,s15.dat_22,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
3200,3328,s15.dat_23,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
3328,3456,s15.dat_24,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
3456,3584,s15.dat_25,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
3584,3712,s15.dat_26,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
3712,3840,s15.dat_27,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
3840,3968,s15.dat_28,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
3968,4096,s15.dat_29,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
4096,4224,s15.dat_30,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
4224,4352,s15.dat_31,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
4352,4480,s15.dat_32,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
4480,4608,s15.dat_33,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
4608,4736,s15.dat_34,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
4736,4864,s15.dat_35,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
4864,4992,s15.dat_36,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
4992,5120,s15.dat_37,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
5120,5248,s15.dat_38,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
5248,5376,s15.dat_39,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
5376,5504,s15.dat_40,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
5504,5632,s15.dat_41,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
5632,5760,s15.dat_42,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
5760,5888,s15.dat_43,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
5888,6016,s15.dat_44,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
6016,6144,s15.dat_45,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
6144,6272,s15.dat_46,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
6272,6400,s15.dat_47,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
6400,6528,s15.dat_48,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
6528,6656,s15.dat_49,s15.dat,0,0.09999999999999964,3.1399999999999997,7.26,8.04,s15.dat_0
